part_num,part_name,part_cat_id
4599,8159,37
10992,18513,37
15695,14611,3
16754,11598,3
15636,22807,3
1104,16262,12
24921,17225,12
9995,1588,12
24766,3950,16
11497,13083,12
19025,3108,12
6287,14184,12
23560,16945,12
25803,1842,3
14140,5975,16
12261,4704,3
23953,6983,3
11875,9439,16
8424,12019,16
8231,13740,16
15238,2605,16
11233,6154,16
14130,10085,12
12787,24423,12
21005,6578,12
20707,25541,3
8863,15829,16
5117,5001,16
2391,16396,16
3004,7295,16
19762,5920,16
17451,23904,16
4199,21212,46
7137,24960,26
20398,7562,26
25668,16818,26
22406,21401,26
21395,20076,26
18529,9804,26
7326,7963,26
6640,10904,34
4678,21858,16
7953,1398,26
9396,8808,26
5188,4796,16
23110,21480,16
14572,2060,44
13536,15893,44
19851,11341,12
3298,8591,12
152,2009,12
8248,15640,16
22895,20454,16
18880,17999,3
262,38,30
22201,19196,16
3568,1396,36
4862,10973,3
14152,13293,3
2845,17978,3
3468,9036,26
11230,17561,23
12043,17561,23
12046,2069,3
7510,5420,23
24818,7005,27
22593,400,12
17488,15050,26
11489,6005,12
20378,3729,12
23929,18879,12
16689,15298,12
22252,2717,12
20389,497,12
22975,11469,12
16335,18270,23
12919,11715,26
15174,14332,26
4779,18862,26
14235,21014,26
14528,20244,23
7828,1402,26
11389,12111,26
19805,22231,26
2147,14580,26
2394,15166,23
12335,24867,26
23815,24413,26
6776,14256,26
21872,2640,16
8395,10997,3
10380,25728,3
23694,5869,12
14723,15912,12
18387,2507,12
10947,20170,3
19907,9411,3
23829,21996,3
23570,6270,3
9884,16884,3
17778,12335,12
2539,19653,12
18693,24014,12
11571,2445,12
22228,425,12
7736,9876,23
8946,5670,12
24972,19293,3
4038,20888,40
1623,2259,40
20259,23036,40
13891,22407,31
12068,20089,31
16298,15372,27
17582,9771,23
15551,9445,27
9886,16763,16
7870,10874,16
21555,1151,16
10692,3493,16
17626,9146,23
2435,11748,12
5814,24551,12
20133,2751,26
8548,16480,26
17728,15077,26
19590,9824,26
8093,221,3
5635,6725,3
20471,1433,3
1604,17413,16
3572,763,3
10097,10172,12
13032,20236,16
7457,25586,12
10594,14496,12
3102,12377,12
9427,6822,12
9652,11386,12
6452,9050,12
23676,4093,12
22047,16947,12
12688,21341,12
14591,24207,12
17908,938,55
23638,16370,4
2060,10885,27
5384,23636,12
23771,13761,12
6241,7050,12
7874,11381,12
5143,17761,12
358,11663,12
23182,19699,12
15367,20482,12
1101,20945,12
581,778,16
12753,10032,12
4184,19578,3
3635,12350,3
10592,7800,26
3201,9835,26
9879,15781,23
5656,23595,12
15268,14222,12
8462,25062,26
24061,17042,26
20485,14345,26
22309,14404,26
13599,2301,23
10020,3302,26
3073,24838,3
18552,20124,16
17456,13872,25
3209,5387,3
11637,24677,3
23256,11685,16
1171,25192,3
19314,14679,3
8058,19195,12
19185,10308,12
7177,8963,3
616,24378,12
7300,21410,12
25541,15390,23
7734,21533,12
15306,1216,3
7103,13672,3
12478,13085,3
9007,2382,3
6549,11394,3
9563,6584,3
3450,6751,3
5685,2919,26
11767,10341,26
4330,22587,26
21071,6714,26
12170,14756,26
4420,6949,26
25391,11048,26
4197,25102,26
19045,18424,26
25042,16777,26
6554,10944,26
9354,7836,26
705,22564,3
23633,10923,3
24006,22148,3
15082,10013,3
1505,8252,23
4982,22481,27
13957,22989,27
24926,19134,15
20586,12117,15
9486,16383,3
15823,8903,23
22470,1162,26
16732,3953,3
22558,9125,19
13143,16319,1
9050,10948,12
17229,7852,3
16820,9172,3
18301,10479,26
7408,13145,12
17080,6752,3
6227,24020,12
13493,5157,3
25136,890,23
6059,3933,26
2818,13532,12
17226,16037,3
88,19356,26
21455,9616,16
4148,16719,16
13637,2730,3
76,9075,16
16958,133,16
22524,19846,16
22576,4662,3
1719,18404,16
2494,17555,23
16829,16738,26
7951,498,12
19374,23643,16
18858,25067,16
9251,12648,23
2361,9970,37
1066,15502,37
24399,19680,16
19231,17323,56
21741,17999,3
11460,4981,26
19551,9068,3
5964,22450,12
15543,5246,37
23683,25407,26
5800,10771,3
22879,3481,23
15110,21854,3
4799,22960,26
24814,10934,26
21495,22685,26
21602,12898,35
3638,17193,35
14652,17644,35
6081,19148,5
12814,21698,46
15974,4617,12
7893,8193,27
20451,17400,27
24798,16452,26
18752,11413,26
25971,16278,27
24869,17173,27
12338,12271,27
18300,5870,27
4278,1185,27
2109,21188,27
25557,11653,27
7678,5130,27
8524,17165,27
3728,15337,23
7545,7703,26
6947,16418,26
22369,14556,26
17173,19837,16
8437,1017,23
8879,19151,26
4856,11497,16
1416,19896,26
24689,10754,26
13335,4747,27
3297,20227,26
7254,22452,27
23262,7657,27
12026,13369,23
13015,11570,26
11501,8139,26
9933,11166,26
20478,8676,3
12229,25415,24
3398,19026,12
14332,16893,12
7345,22568,23
6415,8027,26
7223,20292,26
4556,6830,26
16250,6913,12
12935,5899,26
20910,9643,26
15203,3915,26
17169,13947,26
21775,14489,23
5139,9493,26
10494,18081,26
12483,12776,26
7739,8625,23
24186,2000,26
22774,24911,26
9878,12927,26
19431,184,23
10171,9914,26
10379,19246,26
10105,4349,26
13299,17256,26
25091,8382,26
15450,18742,26
1433,3201,26
3922,23547,26
15659,13332,0
9726,17553,31
14677,17618,27
16874,3040,28
20792,22856,27
23134,6206,3
6071,8502,17
6480,12360,3
6417,2169,16
15786,23584,16
16440,17717,37
16669,13371,37
3045,3058,37
16667,19840,3
20865,3710,3
14965,22301,37
14320,12919,3
13912,22073,37
6936,22240,16
17972,15522,51
3654,20119,4
23449,13620,26
1259,11363,26
5061,22874,25
3787,18303,46
14953,8244,34
1484,21571,34
19913,19623,8
16210,12054,20
18080,12281,8
20523,23597,52
6596,25772,3
5668,10275,36
18501,5549,11
7965,22598,26
21747,557,8
21895,19758,26
8770,3487,14
10291,7808,20
1016,22015,20
7173,18903,20
22826,15132,20
22510,15347,20
2561,14973,20
12299,21953,20
107,20353,20
17487,18180,46
23850,7639,15
14552,18492,8
21336,20289,23
25122,19594,26
13164,1653,23
6520,19075,26
2762,8345,26
20614,18490,3
22837,2457,46
20606,11560,23
8483,8219,26
16677,25077,26
18178,24855,26
7645,14711,6
18253,8314,26
2605,2125,26
23536,22223,26
3105,16532,2
11622,24949,3
2137,22981,3
15328,22938,27
9495,25312,3
21017,11459,26
9388,10132,26
19418,4522,26
2677,17103,26
15198,16933,26
25459,9534,3
13544,3320,3
7102,11448,3
25227,5761,3
5344,560,23
10469,6166,26
4874,15207,26
2796,18527,3
18495,5758,23
18198,19863,27
8726,2627,3
20604,9325,3
6173,11470,3
15945,1316,23
24337,219,26
576,11423,26
2239,6078,26
18777,23318,23
5999,9142,12
19739,6451,23
17919,11749,12
13719,19987,23
1245,143,26
9629,6965,23
3420,2462,26
34,2228,23
23816,17961,26
23587,24924,23
25214,11191,12
12290,19049,23
7705,15391,26
7237,22056,26
3870,12993,36
19338,14616,12
5438,3979,26
25216,25349,23
12016,10591,27
1905,8864,26
12528,18621,26
16597,18307,26
12078,9052,3
21347,12057,12
11330,14460,12
3037,16400,12
15209,16606,27
12454,6199,44
18414,18902,44
15696,16509,4
14549,3687,35
17116,10282,35
13680,25092,35
17250,23898,35
6365,14596,35
7721,21369,19
148,14514,23
16278,23618,26
22791,729,26
4436,14764,27
13081,838,23
17384,24114,27
23252,21226,27
11977,7930,46
10355,1613,46
16551,10049,46
18463,9122,19
18542,8670,17
20628,19832,3
9541,2884,3
7539,6637,26
554,4873,3
25338,21390,4
467,8587,4
3212,13577,26
18600,17428,26
25745,3281,35
22671,7040,25
20622,6435,25
2185,20583,51
4919,18416,51
16002,24901,25
4363,12189,39
16843,22417,39
18381,5090,51
20685,17487,51
7251,21112,11
1517,8188,26
7488,19317,23
6834,22350,26
14914,20989,12
10482,12810,23
24722,24781,26
10954,5294,26
24207,19005,26
23797,22272,26
15168,933,22
6342,6655,27
7385,6494,46
14500,24254,46
7066,17784,46
21218,14894,46
8841,19925,46
22377,21767,46
4977,16336,46
6409,10660,35
22953,8785,4
5193,18316,28
7733,8174,28
7208,39,28
9147,11239,28
15100,3457,28
6820,6640,28
18353,575,28
14035,21396,28
18456,21665,20
13826,1587,23
24907,7062,26
9240,6506,26
67,5531,26
18162,6455,26
19363,7691,26
21505,5922,46
13981,6614,46
3287,4062,12
1019,21450,34
8403,20950,35
8514,19434,3
11660,11805,3
17638,18968,3
4108,18924,26
17399,813,3
19410,22219,23
25189,15674,12
4744,22128,31
3197,10665,26
13986,8529,23
2802,7008,26
7644,4606,3
23988,11736,3
2917,4583,3
6607,12357,44
17802,14118,3
11946,20949,23
12652,16096,26
13785,3318,40
12320,7096,40
18289,18772,40
13185,17907,3
18486,20665,40
3844,2691,40
25786,12766,40
12029,15174,40
5709,19812,40
20384,137,44
20565,2482,16
24588,19868,40
3353,23883,40
6818,17157,40
7549,7966,40
22357,15554,3
20960,23855,54
12983,18852,40
16812,11683,40
450,9567,40
19098,5098,3
12494,23660,23
1454,23150,26
24895,6824,26
10025,10297,27
4370,14499,31
13136,20765,3
4079,25055,3
10207,24244,12
12628,18961,12
11326,9505,26
10623,13382,23
3864,271,40
3717,2733,40
15620,18676,40
15318,20380,40
3691,7457,40
25159,9690,40
12402,19561,40
809,23721,40
2365,24237,52
19540,12424,26
8680,14084,26
9915,7573,23
6359,1179,12
24414,16035,12
2844,21352,23
14810,13303,26
3156,1840,23
14468,12201,26
23185,6097,23
18494,21316,12
10497,21012,23
23614,5751,12
12732,3562,12
9528,22913,12
4638,17056,23
15951,9591,12
10555,5863,23
11307,3117,12
7857,3159,12
2735,2092,23
20659,24890,28
11461,7532,26
20359,21644,23
13553,22641,12
16359,11165,12
14966,13046,16
9982,20567,37
21430,1237,3
9379,904,26
20928,7773,26
25516,1878,26
10579,17243,26
8375,19792,3
5392,12444,3
3366,11068,3
4718,25734,3
14131,14935,3
20031,12499,3
3523,24896,3
8601,2917,3
5140,1623,3
14563,3844,26
21992,25716,3
15051,5532,3
20731,21529,3
5287,8989,3
25322,3528,3
9568,15837,3
2702,14738,3
15985,21592,3
6210,6696,16
15774,8324,3
8962,20974,3
2399,12384,3
12457,6739,3
93,18161,3
17688,13263,3
10139,6632,3
19896,12063,3
4068,19212,21
3978,21940,21
9075,23569,21
650,23822,21
19371,9676,29
17445,9521,26
8137,11788,30
4316,23194,30
15626,16355,3
4550,588,23
3223,17846,27
19721,21065,27
15813,7420,27
15583,5335,16
7756,19396,12
22028,9369,25
22775,17771,23
25290,16615,27
14537,15081,3
1109,13224,12
16744,7022,23
8651,12924,27
7509,2759,3
3442,22255,23
17795,21830,27
2803,6010,16
3701,17088,3
786,24491,26
24863,14706,23
24579,11864,23
17370,24979,8
25827,19918,8
11416,21602,8
15423,18929,8
2736,15231,8
4455,23666,12
8447,14839,12
15369,14277,12
15458,11561,12
21563,15933,12
18843,1217,12
8051,9413,16
18606,3704,12
4424,5900,12
5974,6053,12
8268,8618,12
16249,2040,12
19128,11114,12
25728,20932,12
8253,16435,12
9260,2809,12
25813,4837,12
17669,5984,12
5610,23993,12
10043,9059,12
11581,7306,12
16562,20235,26
25711,3408,12
301,217,12
10542,1473,16
4464,21457,3
11282,6851,3
10433,6976,3
20387,4833,3
21911,19454,3
25584,22992,3
11105,6622,3
5037,4898,3
19311,11607,3
3331,18001,16
6644,1093,16
23972,17184,16
13862,25630,16
9730,22851,16
25959,2150,16
13620,10287,23
11709,19344,26
18652,2502,26
16113,19815,26
25222,2814,26
3372,12987,26
4394,697,26
23517,8892,26
19705,20650,23
12485,19760,26
16008,835,26
12900,14875,23
24828,16817,12
7487,21422,12
21779,15006,12
2071,7175,12
10772,8770,12
15579,23588,12
24737,5449,12
20570,1336,23
19870,3291,12
22301,24155,12
17856,10179,27
24936,2231,16
24273,12550,26
9468,6201,23
8234,1571,27
13944,22374,23
16818,11635,12
3131,7054,23
16443,1309,12
12653,5290,26
8891,4213,26
23087,19258,12
20086,1618,37
541,5902,37
1986,23867,37
10035,9106,3
25518,20259,26
516,14695,26
10094,21822,26
10702,5895,26
5900,18714,23
6659,183,44
21373,8209,44
4959,5941,44
18427,9615,44
11698,22078,44
21037,24013,44
4010,10348,44
3770,16496,44
12473,22608,44
22857,20077,44
2496,11346,44
449,6176,44
9827,9221,44
2314,645,44
23748,16961,44
11763,7299,44
23710,17672,44
10509,11320,44
14594,20671,44
25512,21757,44
2115,5256,44
1601,20072,44
14880,11400,44
23618,18467,44
21873,14920,44
20611,24713,44
7313,10714,44
10938,18089,44
3610,15153,44
666,23517,44
20841,16531,44
23629,15147,44
15751,17909,44
4304,6620,44
7941,22336,44
15267,3382,44
12440,1231,44
14851,20214,44
8369,24887,44
22477,15060,44
24615,8322,44
15265,25592,44
7233,19681,44
630,11209,44
15650,15550,44
25498,22321,44
24802,9080,44
20687,9721,44
23418,17797,44
23266,1258,44
17460,24234,44
15715,10986,44
9300,11361,44
12124,1055,44
6994,20581,44
15062,21430,44
12302,4750,44
20452,2431,44
21115,625,44
17761,11928,44
19876,14845,44
17320,25534,44
21949,25081,44
25119,25411,44
16191,5909,12
971,11438,16
12411,20929,40
23017,23140,6
17050,8331,51
8696,18055,16
13527,1554,16
21981,4570,34
22222,11907,23
17132,21944,26
13169,493,23
124,21878,12
15496,25735,23
25103,14532,12
19248,6930,23
22938,14329,12
12603,14873,44
23499,10206,44
1736,14842,37
21684,16602,37
25414,6464,37
14685,22385,37
18027,9216,16
15818,22867,51
17545,2497,16
16193,20779,16
9917,19734,3
3959,13383,16
16455,16960,16
1518,8713,16
12592,12089,16
7754,11353,23
10472,13355,40
22651,3114,40
21363,9404,26
21137,2313,26
13693,16938,3
8870,25241,15
2424,19013,4
11832,18350,27
1196,9156,27
25377,9365,3
16293,6178,3
24376,1795,3
8217,25285,26
24045,24332,23
6798,18080,26
3849,5749,23
22462,25179,12
15856,15727,12
24467,22414,12
2035,23077,12
13356,17034,12
9254,1769,12
3672,19281,23
3933,7006,12
20745,7775,12
13079,20764,31
7161,7063,26
22620,8186,26
24719,2474,26
13266,19785,31
559,567,23
22248,19346,26
5657,4332,3
24641,2941,26
8881,5313,6
14635,19316,41
15979,14494,6
21972,15589,46
20973,24836,16
8783,10721,27
3,1060,27
14860,18816,19
12021,18447,41
13478,15605,31
5077,13316,40
24289,17980,40
23513,13407,40
6784,7225,40
7243,5993,40
9416,13803,40
12797,4492,40
7257,4181,41
955,23923,41
16708,9128,40
6992,25682,14
4507,1953,23
16719,19984,12
16026,14307,23
12596,2235,12
6657,8708,23
25182,10257,12
20296,17239,23
965,18105,12
10079,1056,23
10743,1339,12
7480,12390,3
7725,18176,26
20035,2962,26
14265,7900,26
840,7815,23
21879,8234,26
11303,5586,26
24249,5535,23
19601,24460,26
15680,20807,35
18266,7727,23
25155,6868,12
9744,15158,12
6840,17835,12
22140,18987,12
6510,24440,12
12933,18932,12
20602,25509,12
2625,866,23
19792,13728,12
5024,24156,23
55,11752,12
6801,21157,12
21806,2591,26
14683,17952,26
17996,20060,23
248,15676,12
24716,4928,26
25506,11707,16
12745,3477,3
12577,25223,23
3918,23770,12
23772,15697,46
25257,17553,31
21080,18532,23
25215,20442,27
8935,22658,23
17652,22371,27
6,4039,27
20826,17821,27
17526,18466,27
22316,1198,27
7146,2925,23
7104,13281,26
5437,8375,3
2157,3605,3
7154,6850,3
12518,24221,3
5445,21772,3
21699,1418,3
24571,1999,3
1549,12873,3
592,15114,3
14377,21447,3
20330,3418,3
2286,15302,44
14206,25027,44
8179,16205,3
6050,7620,16
8026,23347,16
25852,5729,12
10370,10672,23
13422,1404,26
16556,16970,26
19065,5462,26
5396,925,3
17342,25593,26
11527,1667,3
6895,8994,23
6853,3926,19
15,4470,23
9349,6991,19
21376,21200,23
15830,17966,26
10451,18235,26
11579,17060,46
2670,19698,0
14243,22957,26
24785,23838,16
8046,14031,26
17556,23072,12
9696,3209,12
4130,19640,12
20900,19565,12
18452,3066,12
1011,19337,12
25519,24543,23
20250,13559,12
16587,18397,3
22674,19009,3
21566,18675,23
20317,8185,27
15074,3274,3
17495,13668,27
9681,11416,3
7513,3071,3
1400,23149,27
7001,7838,27
15366,6920,27
11657,7057,3
7057,4329,27
21064,17960,27
2645,1307,27
4188,395,3
15069,17515,3
3920,23272,3
15243,16814,16
10551,5676,16
16405,15786,31
19673,5826,3
19586,2708,3
6500,12247,12
8967,9828,12
14084,6733,16
19406,8453,3
16067,4988,3
4897,2148,34
25013,15548,26
829,17472,3
3345,21451,3
14113,23961,6
10506,22488,44
9990,9245,23
18423,10742,27
1151,23960,27
14262,2246,26
24629,15222,35
20446,10596,27
12081,10018,27
9493,3173,16
7425,14253,35
14557,2411,41
24058,3233,41
22129,15041,8
14776,20163,33
17578,16560,26
23093,5215,41
20113,16092,30
14612,10912,30
1553,25689,26
20501,7208,16
23787,8985,16
7317,3808,26
18974,1174,16
17458,11524,26
4606,18,16
20210,17075,16
9135,389,16
3364,4043,40
9630,15988,40
3661,9330,40
18238,9283,40
6052,19107,40
13630,1449,40
605,23151,40
16697,5414,40
11881,25533,40
1785,22676,40
17783,20862,40
295,7475,12
1234,19164,40
15284,13593,23
20051,20379,26
4422,7702,26
9734,6309,26
19060,8235,26
22362,21541,27
762,14628,16
3723,21342,16
6979,7939,26
7108,24682,37
1979,8451,44
19784,19073,26
20503,13312,31
2166,24810,35
24013,24039,3
12971,8315,26
12542,18709,37
3376,17666,40
10074,25671,37
14310,15990,15
22876,23305,12
6445,8847,12
7336,783,26
6529,12950,12
24336,25279,12
23931,20242,26
23166,4290,26
15631,16896,26
25328,7431,26
10572,21103,26
8887,21635,46
23123,5258,46
1914,12338,46
24195,1047,46
12083,20487,37
11455,6928,37
5113,6754,35
3425,12066,12
12656,4232,3
6613,7705,26
23369,9187,40
23952,9291,27
3657,4397,27
24457,21324,27
19502,10433,44
19037,7380,27
4651,20547,29
22372,12037,40
3471,22822,3
2051,4395,37
1663,3464,23
24671,9380,23
17739,13323,3
4519,16765,15
10324,307,25
25587,12456,3
15291,7065,26
6441,24679,3
9625,14946,3
16224,3672,3
19661,23785,3
10619,8491,26
6099,20890,3
17349,18086,28
13245,8434,3
15353,7236,3
13307,9669,3
16994,20611,3
961,13333,12
13082,3084,26
1951,2221,14
12238,23805,14
13682,20652,14
18292,22956,14
10283,24453,14
20261,23493,14
10856,13404,14
12176,19750,14
23736,19391,14
23228,13678,14
15723,6846,14
6218,19086,14
10159,18809,14
2897,14796,14
17275,24186,14
12309,17798,14
35,23901,9
1851,15813,9
3224,12044,9
7182,3038,9
15797,3865,9
18280,9853,9
16472,17853,9
17027,21985,14
18047,12349,14
20442,20326,14
14852,15558,14
21852,11185,14
14924,1593,14
17927,4263,9
2882,3447,9
22966,22679,9
7185,6827,9
3756,17510,9
8667,15328,9
19352,13472,9
10987,12540,9
17980,17351,9
23790,1350,9
3194,3140,9
793,16572,9
11937,17325,9
2246,18030,9
572,16244,9
6157,22630,9
4116,23012,9
9100,8927,9
3857,17108,9
133,2610,9
2489,24941,9
23890,5337,9
22860,13264,9
22261,16053,18
25841,22818,9
25865,23899,9
23883,16142,9
6174,473,9
9431,12829,9
8465,6015,9
11640,17601,9
4882,14292,9
12139,4308,9
8938,3075,9
4694,24926,9
18369,1136,9
10281,14078,9
17865,5214,9
7067,12139,9
20645,20825,9
23788,10537,9
14371,9927,14
24208,5141,9
9701,21258,9
5632,8325,9
7595,11309,9
14678,13630,14
11464,5074,22
12979,20381,2
17915,24983,5
13550,6436,5
8743,5646,12
12699,19126,26
11665,21019,26
7596,10303,23
19518,11304,26
4295,13966,26
185,3746,26
19504,19178,26
14774,15192,26
25513,19063,26
10190,24902,28
10515,15898,26
19509,6882,26
19676,21118,12
20308,23160,46
4680,9313,31
10397,2268,26
23949,6817,26
17461,8803,16
8890,3245,12
16202,6728,26
2778,4140,16
5738,17729,26
209,8581,26
17709,590,26
11990,15621,27
17661,23591,26
22658,21287,3
16040,25614,3
25744,6386,3
1657,15356,3
25596,4574,26
23535,8435,3
14461,10267,4
11998,511,10
21517,1472,20
24229,3008,2
17670,4110,8
13248,8692,3
24573,10055,3
21215,2276,29
10648,10288,3
8563,13137,3
24852,3190,11
25174,12631,28
3534,1892,3
7393,23266,3
1792,724,3
22861,19181,3
5865,10474,3
1198,12519,3
2473,9024,3
21097,1330,3
16148,22006,12
22925,14158,3
12109,1292,3
11190,1303,3
10683,24293,3
18856,2436,3
25732,16802,3
12848,22351,3
5674,22351,3
25715,21353,3
5342,22391,3
25839,16067,3
4997,22780,12
24166,12885,12
6302,887,3
12562,17831,3
759,6359,23
17402,25732,12
5575,9187,40
5363,5582,29
17799,19255,3
10806,10200,30
14997,14874,26
675,1269,26
18296,22092,3
7654,18914,44
22195,13960,44
21467,6927,3
1359,2347,44
14038,18557,3
25699,24455,3
3487,16173,3
21072,12650,37
11241,7610,37
4071,2665,37
23367,5680,37
7547,4657,37
7648,24569,37
4567,2364,37
10470,17954,37
11837,3182,37
11798,1434,37
20433,24738,37
10252,21866,37
19534,12078,37
13874,7654,37
8009,18029,37
17430,25408,37
14278,10943,37
22365,3195,37
6493,5198,37
20198,25572,37
21248,4176,37
6063,22647,37
19496,8988,37
223,17984,37
7527,14132,37
13808,3616,37
2732,1856,37
18910,14414,37
16413,13219,37
10953,15940,37
21092,21149,37
23383,4896,37
24740,5579,4
4233,5441,4
1467,20694,4
16083,806,4
16538,18880,4
8415,5520,4
6364,5730,46
1012,10217,26
6107,7415,36
7095,3153,34
22839,21683,22
22122,12131,34
3486,7242,34
495,18396,34
21875,13837,34
23307,15098,2
18582,7289,26
21782,8595,26
25444,2354,26
9963,2452,26
11077,24642,31
24203,12389,31
751,11431,23
4896,17682,46
1041,4443,22
22171,3325,22
6077,6810,22
11512,7489,22
12767,16561,22
4710,5571,22
9440,14805,22
5054,10644,23
18962,13254,28
7576,3573,35
9944,9483,15
23295,21171,15
11033,19724,17
14094,25291,17
11973,2842,23
25185,22748,33
19718,9592,33
17365,18342,33
9817,4669,33
4315,3706,33
1229,16904,46
9753,23551,10
642,16841,10
6594,15930,0
24228,5050,0
12598,3207,0
4846,17860,0
33,22212,0
25469,14131,0
7275,22367,0
24154,16206,0
9597,7004,0
18319,24179,0
10289,20039,0
21287,4033,0
22776,308,0
12730,6530,0
4040,20985,0
9171,17901,0
17303,9034,23
3221,10482,22
10519,22186,22
12415,17018,22
8529,16736,22
10220,8716,22
23925,17874,44
15976,1828,44
18426,13623,26
2201,3987,26
4957,1333,27
25128,4095,26
22751,23000,3
5288,20527,34
22064,22314,26
12339,20359,6
10118,5694,3
24421,5109,17
5739,9952,26
8804,15336,14
6884,20479,12
19706,14400,15
10485,5440,15
967,19696,15
14384,21999,26
18229,10954,26
6285,20113,28
4735,17989,28
4215,657,28
16490,1727,24
10498,21132,26
10773,17430,44
25533,17502,44
10805,13931,44
12025,332,44
11563,21365,44
8985,13956,44
496,25359,44
7398,6529,44
1855,18335,44
8900,4808,44
4416,13942,23
19595,16444,26
448,10725,26
13848,19726,26
25263,23771,26
11543,12703,26
24447,148,26
11602,23567,26
17780,3967,30
5640,24288,3
1948,7724,34
12267,19963,16
3614,18344,23
4649,7960,26
16585,4968,23
