set_num,set_name,year,theme_id,num_parts
4126,426,36,497,1
3691,3104,27,129,29
1325,9175,39,497,1
2170,2341,54,340,211
4836,7496,54,340,374
6556,7463,54,340,630
2180,4809,58,122,56
2452,6469,58,122,190
720,7100,58,122,266
10984,2073,58,122,328
10436,5773,54,339,41
4193,8686,29,472,10
6050,4893,54,339,42
2772,2416,15,370,1
6695,2789,54,339,41
9400,8260,54,339,42
1576,6764,54,339,41
5616,10285,54,339,42
876,5274,57,438,29
3784,8105,57,438,15
11259,7755,60,545,0
1763,7835,60,545,6
11060,10075,60,545,9
11381,7526,60,545,60
11048,7783,60,545,6
11188,6956,60,545,7
1283,39,60,545,6
6456,6562,60,545,7
11365,561,60,545,9
10431,2681,60,545,9
11440,2606,60,545,6
2201,6546,60,545,7
10327,5999,55,351,63
2804,867,27,129,39
6839,1925,55,351,338
1547,5218,55,351,61
10582,1858,55,351,59
9653,891,55,351,59
7664,3476,63,434,9
7782,3557,63,434,58
5863,5872,63,434,25
7334,1105,63,434,9
1549,6101,63,434,9
6335,6831,55,351,62
7660,3524,55,325,62
11039,1107,64,434,8
3560,5396,64,434,16
11067,10168,64,434,109
4500,3648,55,325,53
38,7258,55,325,50
10624,6277,55,325,59
9444,1603,55,325,54
366,5916,55,325,47
7282,5259,55,358,176
1376,5888,55,358,165
4079,6696,55,358,255
693,5854,55,340,200
9951,6349,55,340,356
6106,1799,55,340,590
1996,6630,55,333,37
10700,9872,55,333,37
670,5689,55,333,39
11110,9738,55,333,40
3675,9984,55,345,7
5740,2469,55,358,114
2034,4792,55,358,149
8332,6512,55,358,372
6813,4857,27,129,85
8912,1433,56,326,387
3940,9101,56,326,419
7959,3140,56,326,419
8482,7344,56,326,671
11597,9081,56,332,17
6459,7332,56,332,17
5481,1529,56,332,17
10635,6270,56,332,16
8748,641,56,332,17
7934,3920,56,332,17
8502,8686,34,472,10
10780,7422,56,358,90
2116,855,56,358,159
8272,53,56,358,300
9774,3923,57,438,33
6364,8774,57,438,69
7945,683,57,438,96
2376,6615,57,438,202
9175,4847,57,438,237
7177,354,57,438,478
725,6375,57,438,169
555,866,57,438,224
3294,8727,57,438,684
3366,2802,57,301,338
3907,1228,57,301,204
2280,4240,57,301,317
6357,9873,57,301,411
11249,9755,27,129,77
7960,853,57,301,675
6240,8977,57,324,13
2856,5796,57,324,17
6860,2104,57,324,21
6735,10268,57,324,15
2695,1193,57,324,17
6130,9311,57,324,16
378,9812,57,330,50
2073,880,57,330,66
8242,7284,57,330,55
9135,8550,57,330,57
3951,5814,57,330,46
5002,6033,57,330,51
345,7632,57,331,55
1791,7502,57,331,55
10538,6162,57,331,52
10482,5598,57,331,43
5453,4426,57,331,52
9270,459,57,331,52
4909,6520,57,358,148
1425,2881,57,358,187
8125,755,57,326,151
8850,8693,57,326,251
1700,3010,57,326,262
6521,1691,57,326,437
2851,6276,57,326,797
2558,7194,57,358,365
10713,7634,21,472,24
3470,9523,55,527,1
10819,4001,17,370,12
4164,3072,24,472,31
11200,438,17,370,7
3872,9890,63,434,7
11018,938,13,512,1
9945,1447,46,525,84
7141,1230,17,370,5
4839,2631,47,525,52
5301,4155,47,525,32
7602,665,48,525,7
6880,8748,55,503,701
1774,8679,17,370,10
10400,2625,17,370,21
1169,4088,52,506,150
4621,5187,41,506,555
4532,4530,58,503,125
7684,7939,60,111,427
11359,1396,60,111,86
8258,4200,60,111,88
2405,5766,60,111,86
99,7402,26,468,116
745,7402,24,468,317
2495,7402,24,468,400
10963,1825,63,300,1
11185,1588,64,163,34
5984,27,64,157,37
10916,9332,64,163,26
11415,2644,64,157,29
327,2323,64,157,48
2713,6902,65,157,43
6573,7402,24,468,470
4468,10283,17,370,10
11276,2786,17,370,10
5936,286,17,370,9
2541,7337,17,370,9
11566,2045,27,129,86
741,14,17,370,126
7964,6886,17,370,109
4250,4483,17,370,109
6605,1308,17,370,109
10623,1065,17,370,109
113,8142,17,370,109
2919,2842,17,370,109
4097,9392,17,370,186
2620,752,29,454,18
6092,5251,27,129,187
6727,1709,60,506,130
811,1104,55,503,95
10172,10046,58,503,150
4622,6093,60,506,96
3849,9110,17,370,28
28,1063,17,370,28
7229,7063,55,503,16
2854,9075,17,370,28
8260,5096,54,503,109
864,6658,55,503,104
5902,4231,52,504,207
8315,4220,17,370,150
5496,5161,27,129,172
3967,6506,55,527,359
9198,6901,50,527,269
634,488,53,532,133
2754,488,54,532,218
1915,8456,46,533,2
9726,1390,36,533,0
11670,108,48,506,566
10344,8840,40,533,185
11,7231,48,527,110
5416,7812,27,129,177
1167,7689,56,527,9
2391,8343,45,533,1005
8593,2330,27,129,341
10258,8591,46,527,4
3252,8456,44,533,731
9159,488,44,532,80
6457,3727,25,455,4
7571,3504,21,472,45
9890,473,47,532,172
993,4703,52,513,1048
4761,4703,52,513,945
8150,1861,51,507,4
5697,6576,51,21,597
4514,1104,49,514,4
7371,5987,21,472,45
6424,3009,58,532,778
724,1476,58,532,1017
2191,9254,51,526,620
4447,2071,21,472,45
397,7832,55,532,1064
1844,3629,55,532,1044
9647,3332,21,472,38
8477,8100,57,506,891
6098,450,58,532,845
9215,2758,58,506,910
9783,4740,58,532,944
6077,1544,59,532,828
3716,8658,59,506,57
1171,6603,21,472,59
8481,4523,59,532,263
578,1689,59,506,232
146,6778,21,472,43
11392,6632,39,532,823
3983,3205,39,532,487
7359,618,38,526,737
2351,3106,34,532,622
4361,2390,34,532,427
8151,7010,21,472,20
2061,2951,39,532,174
6266,5058,39,532,8
9193,9643,41,532,573
5294,3729,41,532,715
7253,3729,46,532,6
5427,5682,46,532,10
8342,7457,21,472,34
747,7316,47,532,352
1614,5682,51,532,5
1909,5126,45,511,336
4727,10142,46,508,3
4606,1592,46,528,5
7281,2023,21,472,21
2384,3121,58,527,814
249,9730,58,21,959
1387,93,58,527,277
2506,6506,59,506,285
9843,7507,60,506,22
11493,430,60,506,1072
7567,7753,60,0,139
592,4943,20,472,21
7376,419,60,4,218
3019,8424,60,4,198
470,3323,60,4,352
5189,3178,60,4,505
10686,4283,60,4,855
4531,1140,60,4,895
4393,613,60,0,983
2496,6272,60,10,985
1172,3488,21,472,21
7124,3864,22,472,48
9040,939,60,434,86
5585,7722,60,434,187
6472,5537,60,434,957
5604,7785,60,434,308
3761,5879,60,434,284
1803,6103,60,434,450
4885,3628,60,434,661
3557,1814,60,434,248
5270,1849,60,434,450
3708,304,60,434,604
5754,9171,60,434,823
8818,6755,39,533,770
2395,4423,45,533,674
9160,9861,40,533,349
11513,10366,60,434,246
5463,4705,60,434,407
4378,8908,60,434,413
5522,10232,60,557,70
9878,3254,60,557,93
11507,4177,60,557,243
7768,7146,60,557,320
11396,4629,60,557,446
1046,6380,60,557,435
3171,7549,60,557,717
2112,1999,60,557,849
1257,1674,60,566,83
8009,5089,60,568,227
4485,5097,60,567,256
4344,6836,60,566,435
6336,7778,60,566,749
7389,6875,60,567,996
8046,1359,60,567,361
6731,6021,60,268,49
4008,10102,60,268,52
7619,5155,60,268,52
11671,9333,26,3,211
2622,5644,60,268,54
1061,4828,60,268,701
7786,8382,60,268,198
10349,2865,60,268,278
7551,6558,60,268,1060
9581,7133,60,164,105
5151,8181,60,168,77
7425,10131,60,168,136
696,1577,60,164,133
11212,6731,60,168,412
6438,2365,60,168,737
2239,9631,60,167,298
11641,2651,60,168,460
7623,5539,60,168,220
2859,5933,60,157,377
8606,8365,60,164,243
5480,3033,60,165,463
4674,8371,60,169,722
4157,9864,27,3,216
2118,2455,60,208,25
4889,1138,60,224,4
8615,4789,60,224,13
1396,6579,60,224,6
1888,5615,60,224,6
70,8331,60,224,17
2523,9292,60,224,10
7657,4574,60,224,4
4217,7052,60,224,18
9480,616,60,224,17
9323,7861,60,224,5
11138,9842,60,224,13
2035,9849,60,224,15
5224,1379,60,224,17
1958,8212,60,224,4
7269,5944,60,224,15
1119,5136,60,224,8
4218,2919,60,224,7
9568,2384,60,224,3
8118,9627,60,224,8
4477,7394,60,224,17
10417,2993,60,224,9
9632,8659,60,224,5
501,4015,60,224,16
5465,8511,60,224,9
2903,7239,27,3,371
297,6069,35,533,18
11230,5925,36,528,16
2024,874,60,164,917
6140,5819,60,168,694
7553,3323,26,3,321
10271,9132,60,164,398
7277,6852,60,167,628
1294,10269,56,506,134
5150,5331,56,506,351
4900,384,26,3,363
3959,6759,54,506,547
10596,5348,27,3,508
1395,2632,60,434,28
7073,3933,60,434,26
11289,4782,60,434,29
9147,48,60,434,38
11567,2512,60,434,32
2342,3120,60,434,25
5250,6377,60,434,25
10672,8953,60,434,218
7086,4998,26,3,590
4715,2234,60,434,109
11312,4904,60,434,109
3745,7106,60,434,35
10481,3293,60,434,20
8517,1708,60,434,23
5533,486,60,434,109
5794,3312,60,434,20
9585,6682,60,434,20
1186,2383,60,434,19
1736,9756,60,434,15
1323,8275,60,434,15
6720,60,60,434,18
3644,8762,60,434,53
2101,6495,57,506,157
11186,887,57,520,1
6485,3435,57,520,1
9514,6980,57,520,1
7271,6625,57,520,325
9589,6776,60,434,24
3440,6749,60,434,73
6986,3187,59,517,992
1183,2289,26,3,22
5041,6954,40,0,128
4802,7624,38,531,1022
1095,3874,42,528,317
5083,7923,42,528,16
9680,4984,43,0,1052
2899,7446,41,0,76
1625,6647,26,3,78
117,4145,41,0,63
9004,3008,43,0,77
10375,9568,45,0,3
9694,3443,43,528,91
8651,4645,45,0,97
3964,2184,45,528,438
736,3074,56,531,3
1703,3207,45,0,218
10551,2504,45,528,24
3050,7181,54,528,340
8714,2418,47,0,217
7771,8148,48,0,3
4915,8162,48,0,2
7129,9461,42,528,0
3788,6597,17,370,10
11459,8431,56,527,31
2590,4723,42,528,0
6717,9906,42,528,0
2972,770,45,528,2
8384,4830,42,528,0
6643,1331,54,0,653
633,4984,51,0,934
10690,690,50,517,693
2326,9112,56,503,99
8026,7053,60,397,1035
2106,5185,56,528,2
3194,2060,61,397,1079
10857,7002,49,0,314
4223,2277,58,531,1
10927,9039,58,531,1
1745,2850,58,531,1
5283,4064,58,531,1
7179,2968,60,165,56
3414,2158,60,165,80
6570,4007,60,168,65
8563,1554,60,176,77
2501,6847,60,176,78
2512,3836,60,176,65
3181,6809,47,530,1025
10314,3449,51,0,710
2128,7334,51,0,47
11199,7105,57,506,388
875,2969,58,531,12
5073,7562,57,520,194
2941,7828,58,258,1
5292,10265,58,258,1
860,5660,58,258,779
2297,7176,58,397,1021
6997,9083,59,397,1082
6617,7613,57,397,982
1271,5713,56,397,791
8401,6810,50,523,25
3253,1794,50,523,2
10838,6295,50,523,50
10290,5943,50,523,100
10225,9186,35,528,471
5716,4286,50,524,50
9084,8636,50,524,100
5126,5661,56,524,50
9317,5744,50,523,8
4982,2203,50,524,10
6955,9127,50,524,50
1081,7345,50,523,25
10546,668,50,524,50
6773,2592,50,523,6
9674,8053,50,524,3
7894,9369,50,524,75
10802,3612,50,524,100
2056,1111,50,523,4
4547,1131,49,0,125
3848,7233,26,472,21
4493,6320,43,0,556
4598,5772,50,524,25
11036,2284,50,523,8
2487,89,50,523,8
7892,1089,50,523,8
5568,7921,50,524,3
1173,1411,50,524,25
11533,8488,50,524,2
4824,5210,50,524,2
2641,9314,50,524,2
4119,1106,50,523,25
10048,5924,50,523,25
4558,4221,50,523,24
2944,6307,17,370,141
1209,3518,41,0,222
10443,5312,50,523,100
7600,8314,50,524,100
244,6444,50,524,100
5829,2519,50,524,100
7146,10189,50,524,100
9741,7163,50,524,100
10126,1636,50,524,100
3578,8134,50,524,100
1238,2519,50,524,100
3809,4295,50,524,100
4691,3200,50,524,100
10564,5342,50,524,100
506,8838,50,524,50
3689,8750,50,524,50
3746,6137,50,524,50
10832,3386,50,524,50
9977,3576,50,524,50
5445,4752,50,524,50
7024,5817,50,524,50
2301,8141,50,524,50
2842,8623,50,524,100
11640,4009,50,524,50
4910,7693,50,524,50
9079,7690,50,524,25
4513,8975,51,524,50
6272,2888,50,524,50
10717,5496,51,524,10
9455,2814,50,524,25
5468,530,50,524,50
7777,1257,50,524,50
3632,9617,50,524,10
7568,6367,50,524,50
3655,767,50,524,50
1676,2022,50,524,30
217,2245,50,524,30
7036,10212,50,524,20
7823,2552,50,524,20
4661,9416,50,524,10
380,6477,50,524,10
11548,10108,50,523,50
9014,6654,50,524,20
5254,2696,50,524,10
11404,1692,50,524,25
3679,7356,51,524,100
6439,7011,50,524,5
5206,2734,51,523,1
3385,5960,50,524,3
6548,3992,50,524,2
5962,9974,50,524,5
5705,1695,50,524,50
8120,8728,50,523,70
1916,1054,50,524,25
3592,7249,50,524,5
10322,4787,50,524,10
7642,202,50,523,49
4293,3431,50,523,291
10009,1676,50,523,119
1333,3752,50,523,78
11184,8479,50,523,79
1402,4986,50,523,85
1031,6975,50,523,80
11221,1301,50,523,83
11143,2704,50,523,48
3451,6953,50,523,314
6842,5127,52,523,130
9519,6341,50,523,19
2570,281,50,523,165
4617,6610,50,523,184
9001,8844,50,523,180
6186,3837,50,523,95
5975,3823,44,0,164
10738,5256,46,0,1
6959,3591,17,370,156
3982,9592,46,519,2
10300,9645,46,259,712
2593,5574,48,0,393
5386,7488,47,519,248
6899,5014,46,259,93
6458,9765,48,259,142
2912,8909,46,259,148
4307,3891,47,259,389
4336,6016,47,259,158
3049,8376,46,259,1
11148,3586,56,516,74
4221,2880,51,516,136
10389,214,47,259,705
4063,4871,47,260,639
2874,9025,57,258,1
11334,3722,34,531,4
4069,5199,43,529,2
55,7703,44,531,17
3670,1489,41,0,17
95,324,48,260,568
9383,10279,47,259,1
2784,4502,47,259,1
489,4617,47,259,2
5875,9667,47,259,1
5867,8360,52,397,1008
5756,10196,53,397,1012
5026,2130,54,397,1020
4018,8956,55,397,1029
10977,9724,37,528,1
6454,2950,37,531,3
11625,5643,47,0,4
7783,1941,46,519,1051
3711,8057,63,496,39
10986,5902,62,496,0
7185,8666,49,519,2
7304,9725,49,397,1001
3347,2790,51,0,221
2729,9525,51,0,221
6427,5430,50,397,880
2186,4481,47,519,703
2543,1658,50,519,790
2516,7846,51,0,789
1313,1420,49,519,164
11277,1323,54,518,433
8732,8059,51,517,773
2921,9490,54,258,1
1196,8329,56,258,0
7679,4077,17,370,23
3881,6133,17,370,23
6509,1828,17,370,39
346,3700,17,370,39
5328,9764,37,0,64
689,9869,42,0,68
5236,7223,42,0,68
729,8338,42,0,68
2873,4149,42,0,3
5958,5103,42,0,1
2038,6732,43,0,1
7484,1916,44,258,1
7330,8529,44,258,1
3544,9324,54,258,1
6761,140,54,527,2
9779,2668,54,258,1
8011,5188,54,258,1
451,730,54,258,1
8418,7501,54,258,1
2687,8361,54,258,1
2227,2491,54,258,1
10050,3564,45,531,19
8920,2956,54,258,0
9195,8765,45,0,9
5922,8982,43,524,4
8321,7560,17,370,4
11134,2065,40,0,452
4453,3088,40,0,229
9746,124,40,0,122
5792,6932,40,0,22
10326,8387,40,0,56
4199,4736,40,0,124
6741,4477,40,0,166
951,3326,40,0,126
2829,1221,40,0,1
2611,5231,40,0,1
5477,4725,17,370,1
7764,9925,40,0,8
3869,784,40,0,96
4142,598,40,0,4
790,3333,40,0,3
6129,7555,40,0,2
541,3863,40,0,12
7672,6486,40,0,1
539,1906,40,0,42
165,2238,40,523,3
4903,8924,40,0,701
3221,9423,17,370,52
7944,2542,40,0,76
9446,9902,40,0,10
7855,7558,40,531,5
4517,5839,40,531,4
947,9196,40,0,2
2074,6606,17,370,45
3577,9259,43,0,1
1040,3273,43,0,1
8119,6486,50,0,1
11568,10279,43,0,1
5175,4732,43,0,1
2920,7362,17,370,10
223,7319,43,0,1
10064,2198,43,0,2
4508,6726,25,3,40
8001,5939,46,0,3
8573,8113,44,0,2
7101,9664,47,0,20
4207,7664,47,0,109
8518,1032,19,472,12
844,6479,17,472,58
2742,7427,52,259,3
6148,9409,50,523,2
5331,1422,47,0,1
2826,4039,57,527,653
2064,5282,56,527,1
6388,6362,55,524,25
3892,4769,55,524,25
10441,2388,55,524,50
5565,3832,55,524,2
1751,1746,55,523,16
2357,6053,55,524,25
4773,3661,55,524,25
4108,7779,55,523,20
11153,4295,55,524,100
1946,2371,55,524,100
5954,5627,56,524,110
4467,5260,56,524,35
1135,2036,56,524,30
1279,8540,56,524,30
5876,7074,56,524,30
3724,281,57,524,165
8020,4017,57,524,120
6953,2871,57,524,22
2978,8284,57,506,20
1601,2804,47,0,1
3415,8582,60,524,46
9955,7737,47,524,1
9018,3796,47,0,44
6216,8923,47,0,44
3276,408,46,523,72
2996,7961,46,523,72
3843,2835,46,523,72
10003,5722,46,523,72
11073,7978,47,523,62
2602,5078,47,523,62
3374,8422,47,523,62
613,1678,46,523,2
5402,8683,46,0,108
3381,6582,47,0,36
8867,10317,47,0,17
10144,1058,47,0,36
10578,4989,17,370,19
2469,75,46,0,18
9743,3445,46,0,160
5996,3308,46,0,54
6879,7506,46,524,17
2800,2248,17,370,23
1178,4066,49,523,56
4161,6321,49,523,41
1821,6465,42,0,13
9508,963,42,0,16
3656,9443,42,523,12
6935,8660,43,0,88
2309,10263,42,0,64
8609,3053,42,0,18
4540,9107,47,0,16
5528,645,42,0,18
8752,5650,42,0,22
7520,8913,42,0,24
7461,3095,42,0,36
3602,8023,42,0,24
1129,7877,42,0,88
1366,1337,42,0,88
5232,9558,42,0,88
10390,7670,35,528,122
5335,8367,56,506,7
2397,1886,60,407,15
4445,8818,50,426,62
2634,7794,57,407,45
7469,1931,50,424,57
10597,6226,58,407,91
6870,2150,49,253,20
11084,4577,48,253,25
1399,3451,51,253,10
8131,6408,51,253,25
9630,4168,51,253,25
10555,6421,46,528,64
10837,7001,56,528,112
7742,4556,3,496,0
2328,1213,4,496,0
8922,9875,11,496,0
2678,528,14,498,0
10627,6457,54,253,56
6966,6846,52,118,6
4854,4692,57,300,1
1369,10363,59,407,3
10012,5891,57,407,69
3653,4816,49,425,2
3309,6120,64,323,19
7404,8028,64,323,29
11610,6659,57,407,85
8420,6462,56,407,59
4519,1779,56,500,0
2894,7283,47,19,96
10004,5563,47,19,88
4239,2855,48,15,63
3284,9380,48,15,96
9754,188,48,15,146
4518,7122,48,15,153
3205,6078,48,15,211
7481,9121,48,15,73
4975,9853,48,15,90
7259,1623,48,15,47
1098,9166,48,19,691
1521,142,58,407,130
2402,2862,46,185,3
8167,6860,51,300,1
1026,9451,63,157,178
8003,8007,58,169,495
11152,5791,60,168,81
9216,3808,56,407,338
3954,3755,57,407,472
3630,4510,65,60,16
9136,2553,48,433,3
9673,1496,49,272,24
10630,7406,50,461,30
2421,6922,57,407,72
612,5518,56,164,12
7738,1872,56,264,114
10032,4173,56,483,9
1579,6825,57,164,5
4096,653,57,168,12
8981,4232,57,164,30
8944,2314,57,168,21
9337,3851,57,168,16
3932,3300,57,164,5
3351,7909,57,160,204
683,126,57,169,3
878,3758,59,485,4
45,3657,59,483,1
7325,6638,59,157,1
1799,5098,59,485,4
7406,3454,59,488,5
10653,7752,59,483,1
4044,8054,60,157,93
9933,1112,60,485,1
9009,4401,60,490,5
10584,9462,60,485,1
11091,1361,60,487,3
10176,7887,60,168,110
6483,5063,60,569,0
9319,9611,60,569,0
6528,3265,61,487,0
827,9511,61,487,1
668,8051,61,488,3
11435,7878,61,485,1
6948,5707,61,561,6
10919,5069,61,157,123
9163,4061,61,562,130
1448,10327,62,482,145
9338,8567,62,482,8
5179,5941,62,483,152
7996,8554,62,561,5
2977,2083,62,181,127
2295,1068,62,323,1
2316,6084,63,486,5
6391,1380,57,407,69
663,9850,59,407,3
6484,559,58,258,0
2237,6035,57,407,92
5049,4391,54,483,13
10942,3952,63,500,5
7295,821,63,500,0
8182,4047,61,407,17
7326,7657,58,496,157
7333,1741,60,500,0
8934,8483,57,496,141
7565,7616,59,496,146
9284,8655,60,496,103
11163,5694,59,500,0
3361,7448,57,496,1
10808,6827,59,496,1
7244,7769,59,496,701
8377,6394,60,434,155
5007,5618,57,496,153
5630,9398,57,500,1
3611,3494,58,496,251
1033,6704,58,500,0
9273,4464,61,496,0
1347,9320,55,300,44
5678,5389,59,300,64
4093,29,59,300,196
8731,3438,59,300,111
10851,2145,59,300,120
390,7646,61,407,3
10758,2376,63,599,17
3137,6679,63,599,12
1237,2548,60,407,15
2896,6878,58,407,95
6072,135,62,577,40
6851,3759,54,253,100
3837,7897,57,300,7
7020,8501,63,493,22
6593,3177,64,493,16
5421,3282,64,493,24
8754,1394,64,493,20
5169,868,64,493,24
10484,3580,64,493,24
5619,5878,64,493,18
11650,4123,64,493,21
3186,1328,64,493,29
511,1589,64,493,19
2370,9318,64,493,27
11539,9894,64,493,22
7529,4662,64,493,23
8787,393,65,493,24
4983,482,57,407,157
2241,3963,57,407,60
157,539,62,493,20
10212,5910,62,493,28
7309,5470,55,32,8
565,9102,55,32,58
2583,6889,55,32,7
1877,2829,55,32,6
3683,7339,55,32,8
2166,8997,55,32,7
7881,8110,55,32,10
11556,6611,55,32,0
4868,2062,54,501,206
6726,198,58,407,88
7728,401,61,407,15
573,7147,58,407,140
10733,831,57,407,69
5577,51,57,407,427
6489,3694,56,407,65
10786,4911,58,407,143
10433,35,60,407,15
10982,2417,50,245,0
3203,5533,50,245,0
5915,5723,50,245,2
10810,6770,50,245,0
1005,5609,49,300,330
11530,10114,59,407,10
4948,4972,65,496,6
9257,5623,63,493,28
4321,5137,49,235,2
7228,5611,50,235,7
743,251,50,235,7
3962,3971,51,185,3
7556,4594,51,98,4
4586,6363,50,226,3
4039,6054,51,226,5
204,2997,51,275,3
2013,7243,52,168,3
8988,1512,53,238,4
7523,3440,54,196,1
4327,6062,57,239,8
5644,7995,29,532,140
2057,2228,29,532,1
6507,6244,51,487,3
1887,2367,50,272,4
11551,8267,54,235,31
985,583,48,461,6
3243,7150,52,458,3
8159,8319,51,276,950
6776,9050,51,276,765
9252,6278,51,276,950
5779,9479,51,276,830
6196,4133,50,275,2
3411,2109,51,459,3
1043,4444,48,229,2
8441,6257,51,259,3
9929,6216,53,36,2
8814,4852,52,477,4
9934,8921,54,478,4
6013,1477,51,168,2
1616,1368,51,168,3
1617,1485,51,166,3
2530,8026,51,158,4
1510,8768,51,158,4
11353,6368,52,158,5
2915,7454,51,238,2
9086,8597,51,238,0
8019,913,40,243,15
2142,1015,40,243,3
5103,4668,40,243,6
1086,9783,40,243,4
3635,5782,40,243,7
2524,4630,49,282,3
1134,2944,49,280,4
11187,7659,50,281,3
10404,1201,50,245,3
10645,4842,50,250,7
3541,1318,51,245,3
2085,3491,52,249,3
3562,8624,52,249,2
854,5398,51,487,5
6453,3015,54,22,4
1604,4408,51,243,3
11085,8432,56,57,0
2366,8428,51,318,4
6155,789,51,319,3
7044,9308,51,318,3
866,4839,57,140,8
6557,5109,57,152,7
7011,8645,49,147,3
1113,722,50,474,3
3894,5169,49,385,4
6913,6693,55,192,7
8688,8568,51,110,6
9668,3681,55,192,6
3766,3076,50,166,4
9898,870,50,169,4
7351,4590,50,169,4
382,5444,53,167,3
3622,1790,49,134,4
6541,3305,51,299,4
847,8504,51,299,4
8220,5721,51,299,4
4041,3329,51,299,3
1716,6356,51,386,3
11479,809,51,386,5
4489,4112,56,263,4
1359,3792,56,136,7
9204,84,55,136,8
6048,10224,56,53,4
8580,7915,57,60,3
554,5009,56,60,5
2513,5898,55,309,6
10035,811,55,309,7
4415,68,55,59,0
3818,4605,55,52,4
6855,2909,54,244,3
7311,8312,54,244,6
7049,5376,55,57,0
922,937,55,57,0
7652,5351,50,17,2
6661,7902,55,388,6
3594,3881,57,388,3
4056,3379,56,388,5
237,8380,55,119,4
1006,9904,56,119,4
8782,7716,51,112,2
9262,4934,51,112,3
1709,10115,52,113,2
5992,3680,51,112,2
3180,6787,51,115,2
10994,9037,51,115,2
3329,9621,51,115,2
1241,854,49,323,9
7833,6580,50,327,8
5943,605,50,323,12
2312,4317,51,353,2
8894,6458,51,353,6
3754,455,51,329,2
9766,44,51,329,6
11614,8381,51,334,6
7426,7504,51,343,2
10469,9816,51,343,6
8491,5226,51,343,3
10683,5178,51,343,2
5681,5357,51,343,3
4534,2917,51,346,2
207,2841,52,352,2
1728,3194,52,352,3
11081,8219,52,352,3
6950,5668,52,335,6
6750,6573,52,356,6
7338,7372,52,356,2
7190,9830,53,115,2
2681,5517,53,115,2
1897,9439,54,115,2
10840,1920,54,113,2
10924,661,56,338,6
4825,3883,56,337,6
8215,6644,54,336,6
6371,2118,54,350,6
11619,4387,53,349,6
7189,9670,53,357,6
5635,9384,53,346,3
1117,7628,53,346,235
1053,4866,54,346,3
2258,4079,52,197,2
4246,5166,57,244,6
2250,3531,54,339,6
6105,1726,55,351,6
9505,385,55,325,6
3193,1417,55,358,3
10983,5706,55,340,3
5655,475,55,333,4
63,9802,56,358,4
11012,8573,56,332,6
5547,46,57,438,6
233,8555,57,330,6
11428,219,55,258,2
7121,1705,54,258,2
7673,2334,51,259,8
3927,6996,48,466,4
4208,271,49,355,4
8071,6743,50,328,4
5267,8339,48,49,4
10046,7192,49,22,4
6656,9444,48,297,4
8596,10360,47,86,4
5775,3369,47,133,4
2525,1955,48,196,4
1179,647,49,134,4
9845,1148,47,433,4
8404,8355,51,299,3
5938,3295,49,90,4
6094,9977,48,15,4
5030,5050,48,441,4
11253,2928,50,461,3
6690,5055,47,92,4
4792,7160,49,272,4
3838,9405,47,4,4
9657,2052,52,259,4
6366,9141,50,245,7
7037,10012,55,32,8
707,1457,56,407,67
5639,6254,52,197,3
577,4156,52,197,3
644,4049,52,197,3
8154,2578,48,196,4
6904,8512,53,426,3
245,3539,56,500,0
7986,4000,49,237,0
667,8625,49,237,0
4737,5737,49,237,0
10799,2004,49,237,0
10005,350,49,237,0
5273,5132,49,237,0
9235,5527,49,237,0
3642,4270,49,237,0
884,2047,49,237,0
7074,3658,49,237,0
8012,4667,49,237,0
11146,5780,49,237,2
6884,2028,49,237,2
5647,9280,49,237,2
10477,7462,49,237,2
4850,158,49,237,0
4730,7629,49,237,0
9790,6067,49,237,0
10585,3122,49,237,0
8823,3156,49,237,0
4160,932,58,500,0
